1647,b-21904,aspirin,325 mg,White,Round
1648,b-1791,aspirin/pravastatin,81 mg / 40 mg,*,Elliptical / Oval
1649,b-066-100-868,*,100 mg,White,Round
1650,b-071-300-869,*,300 mg,White,Elliptical / Oval
1651,b-107-9289,*,750 mg,White,Elliptical / Oval
1652,b-108-17347,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 0.4 mg,Yellow,Round
1653,b-11-15865,ethinyl estradiol/levonorgestrel,inert,Green,Round
1654,b-120-1699,diltiazem,120 mg,White,Elliptical / Oval
1655,b-125-16996,ethinyl estradiol/norethindrone,ethinyl estradiol 0.005 mg / norethindrone acetate 1 mg,White,Round
1656,b-14-9520,ethinyl estradiol/ethynodiol,ethinyl estradiol 35 mcg / ethynodiol 1 mg,Yellow,Round
1657,b-143-16490,ethinyl estradiol/ethynodiol,inert,White,Round
1658,b-143-17555,ethinyl estradiol/norgestimate,inert,White,Round
1659,b-143-17565,ethinyl estradiol/norgestimate,inert,White,Round
1660,b-151-16724,*,5 mg,White,Round
1661,b-178-15234,*,45 mg,Gray,Capsule-shape
1662,b-179-15235,*,90 mg,Yellow,Capsule-shape
1663,b-180-24103,*,180 mg,White,Capsule-shape
1664,b-180-15236,*,135 mg,Brown,Capsule-shape
1665,b-180-1700,diltiazem,180 mg,White,Elliptical / Oval
1666,b-191-19352,*,2.5 mg,White,Round
1667,b-2-19309,buprenorphine/naloxone,2 mg / 0.5 mg,Orange,Six-sided
1668,b-201-10-1406,*,10 mg,Beige,Elliptical / Oval
1669,b-208-15939,drospirenone/ethinyl estradiol,inert,White,Round
1670,b-208-16497,ethinyl estradiol/levonorgestrel,inert,White,Round
1671,b-208-16498,ethinyl estradiol/levonorgestrel,inert,White,Round
1672,b-208-16504,ethinyl estradiol/levonorgestrel,inert,White,Round
1673,b-208-15485,ethinyl estradiol/norgestimate,inert,White,Round
1674,b-21-8048,ethinyl estradiol/levonorgestrel,30 mcg / 0.15 mg,Orange,Round
1675,b-22-4503,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.02 mg / levonorgestrel 0.1 mg,Pink,Round
1676,b-240-24104,*,240 mg,White,Capsule-shape
1677,b-240-12660,diltiazem,240 mg,White,Elliptical / Oval
1678,b-247-19039,ethinyl estradiol/norethindrone,ferrous fumarate 75 mg,Brown,Round
1679,b-247-19042,ethinyl estradiol/norethindrone,ferrous fumarate 75 mg,Brown,Round
1680,b-247-16524,ethinyl estradiol/norethindrone,ferrous fumarate 75 mg,Brown,Round
1681,b-247-16526,ethinyl estradiol/norethindrone,ferrous fumarate 75 mg,Brown,Round
1682,b-247-23230,ethinyl estradiol/norethindrone,ferrous fumarate 75 mg,Brown,Round
1683,b-247-16881,ethinyl estradiol/norethindrone,ferrous fumarate 75 mg,Brown,Round
1684,b-25-8164,*,25 mg,Pink,Elliptical / Oval
1685,b-257-15938,drospirenone/ethinyl estradiol,drospirenone 3 mg / ethinyl estradiol 0.02 mg,Pink,Round
1686,b-273-17348,ethinyl estradiol/norethindrone,ferrous fumarate 75 mg,Brown,Round
1687,b-28-18485,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.02 mg / levonorgestrel 0.1 mg,Orange,Round
1688,b-28-16499,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.02 mg / levonorgestrel 0.1 mg,Orange,Round
1689,b-28-4506,ethinyl estradiol/levonorgestrel,inert,Pink,Round
1690,b-285-715,*,50 mg,White,Round
1691,b-29-6236,ethinyl estradiol/levonorgestrel,inert,White,Round
1692,b-300-24105,*,300 mg,White,Capsule-shape
1693,b-300-9022,diltiazem,300 mg,White,Elliptical / Oval
1694,b-332-9229,desogestrel/ethinyl estradiol,desogestrel 0.125 mg / ethinyl estradiol 0.025 mg,Orange,Round
1695,b-333-5896,desogestrel/ethinyl estradiol,desogestrel 0.1 mg /  ethinyl estradiol 0.025 mg,Beige,Round
1696,b-334-16102,desogestrel/ethinyl estradiol,inert,White,Round
1697,b-335-16101,desogestrel/ethinyl estradiol,desogestrel 0.15 mg / ethinyl estradiol 0.025 mg,Pink,Round
1698,b-34-15933,estradiol/norethindrone,estradiol 1 mg / norethindrone acetate 0.5 mg,White,Round
1699,b-341-16848,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 0.5 mg,Yellow,Round
1700,b-342-16849,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 1 mg,White,Round
1701,b-343-16850,ethinyl estradiol/norethindrone,inert,Peach,Round
1702,b-360-24106,*,360 mg,White,Capsule-shape
1703,b-360-9023,diltiazem,360 mg,White,Elliptical / Oval
1704,b-40-10557,bisoprolol/hydrochlorothiazide,10 mg / 6.25 mg,White,Round
1705,b-420-24107,*,420 mg,White,Capsule-shape
1706,b-420-6355,diltiazem,420 mg,White,Elliptical / Oval
1707,b-451-15482,ethinyl estradiol/norgestimate,ethinyl estradiol 0.025 mg / norgestimate 0.18 mg,Gray,Round
1708,b-452-15483,ethinyl estradiol/norgestimate,ethinyl estradiol 0.025 mg / norgestimate 0.215 mg,Blue,Round
1709,b-453-15484,ethinyl estradiol/norgestimate,ethinyl estradiol 0.025 mg / norgestimate 0.25 mg,Blue,Round
1710,b-47-10555,bisoprolol/hydrochlorothiazide,2.5 mg / 6.25 mg,Yellow,Round
1711,b-474-12116,*,1 mg / 0.5 mg,White,Round
1712,b-485-624,*,25 mg,Green,Round
1713,b-50-10556,bisoprolol/hydrochlorothiazide,5 mg / 6.25 mg,Pink,Round
1714,b-50-902-1249,*,50 mg,White,Round
1715,b-53-22124,estradiol/norethindrone,estradiol 0.5 mg / norethindrone acetate 0.1 mg,White,Round
1716,b-544-13920,*,250 mg,White,Round
1717,b-555-16508,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.03 mg / levonorgestrel 0.15 mg,Blue,Round
1718,b-555-17832,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.03 mg / levonorgestrel 0.15 mg,Green,Round
1719,b-555-606-10570,*,20 mg,White,Round
1720,b-555-779-1246,*,10 mg,White,Round
1721,b-555-872-1247,*,2.5 mg,White,Round
1722,b-555-873-1248,*,5 mg,White,Round
1723,b-556-18486,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.01 mg,Yellow,Round
1724,b-556-16500,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.01 mg,Yellow,Round
1725,b-556-16509,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.01 mg,Yellow,Round
1726,b-556-17833,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.01 mg,Yellow,Round
1727,b-576-13917,*,1 mg,White,Round
1728,b-61-17295,bisoprolol,10 mg,White,Heart-shape
1729,b-623-17701,*,0.5 mg / 0.1 mg,White,Round
1730,b-711-16878,ethinyl estradiol/norethindrone,ethinyl estradiol 0.02 mg / norethindrone 1 mg,Pink,Round
1731,b-712-16879,ethinyl estradiol/norethindrone,ethinyl estradiol 0.03 mg / norethindrone 1 mg,Yellow,Round
1732,b-713-16880,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 1 mg,Blue,Round
1733,b-715-8953,norethindrone,0.35 mg,Pink,Round
1734,b-729-8786,doxycycline,100 mg,Yellow,Round
1735,b-735-16515,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 0.4 mg,Peach,Round
1736,b-746-22181,*,20 mg,Brown,Capsule-shape
1737,b-747-22182,*,30 mg,Green & White,Capsule-shape
1738,b-748-22183,*,60 mg,Brown / Green,Capsule-shape
1739,b-793-19438,*,1.5 mg,Yellow,Capsule-shape
1740,b-794-19439,*,3 mg,Orange,Capsule-shape
1741,b-795-19440,*,4.5 mg,Red,Capsule-shape
1742,b-796-19441,*,6 mg,Orange / Red,Capsule-shape
1743,b-798-15936,*,2 mg,White,Elliptical / Oval
1744,b-799-15937,*,8 mg,White,Elliptical / Oval
1745,b-8-19310,buprenorphine/naloxone,8 mg / 2 mg,Orange,Six-sided
1746,b-839-22669,*,250 mg,White,Capsule-shape
1747,b-859-1614,*,50 mg,White,Round
1748,b-860-100-1615,*,100 mg,White,Elliptical / Oval
1749,b-861-150-1616,*,150 mg,White,Elliptical / Oval
1750,b-886-1-1097,*,1 mg,Purple,Elliptical / Oval
1751,b-887-2-1098,*,2 mg,Green,Elliptical / Oval
1752,b-899-1-2-1099,*,0.5 mg,White,Elliptical / Oval
1753,b-913-23414,multivitamin,3-90.314-2-35 mg,Tan / White,Capsule-shape
1754,b-917-200-1412,*,200 mg,White,Round
1755,b-923-400-8493,*,400 mg,White,Elliptical / Oval
1756,b-927-5-1414,methotrexate,5 mg,Green,Elliptical / Oval
1757,b-928-7-1-2-1415,methotrexate,7.5 mg,Blue,Elliptical / Oval
1758,b-929-10-1416,methotrexate,10 mg,Pink,Elliptical / Oval
1759,b-941-5889,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 0.5 mg,Yellow,Round
1760,b-942-16861,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 0.75 mg,Blue,Round
1761,b-943-16862,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 1 mg,Peach,Round
1762,b-944-4103,ethinyl estradiol/norethindrone,inert,White,Round
1763,b-944-16516,ethinyl estradiol/norethindrone,inert,White,Round
1764,b-944-16858,ethinyl estradiol/norethindrone,inert,White,Round
1765,b-944-16859,ethinyl estradiol/norethindrone,inert,White,Round
1766,b-945-15-1417,methotrexate,15 mg,Purple,Elliptical / Oval
1767,b-949-8835,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 1mg,Yellow,Round
1768,b-95-15863,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.03 mg / levonorgestrel 0.05 mg,Brown,Round
1769,b-951-16860,ethinyl estradiol/norethindrone,ethinyl estradiol 0.035 mg / norethindrone 0.5 mg,Yellow,Round
1770,b-952-5-496,*,5 mg,Orange,Round
1771,b-953-10-497,*,10 mg,*,Round
1772,b-96-5773,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.04 mg and levonorgestrel 0.075 mg,White,Round
1773,b-965-5891,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.02 mg / levonorgestrel 0.1 mg,Pink,Round
1774,b-967-1418,*,25 mg,White,Elliptical / Oval
1775,b-968-50-1419,*,50 mg,Yellow,Elliptical / Oval
1776,b-969-100-1420,*,100 mg,Brown,Elliptical / Oval
1777,b-97-15864,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.03 mg / levonorgestrel 0.125 mg,Yellow,Round
1778,b-977-5894,ethinyl estradiol/norethindrone,ethinyl estradiol 0.02 mg / norethindrone 1 mg,Yellow,Round
1779,b-977-19037,ethinyl estradiol/norethindrone,ethinyl estradiol 0.02 mg / norethindrone 1 mg,Yellow,Round
1780,b-977-19038,ethinyl estradiol/norethindrone,ethinyl estradiol 0.02 mg / norethindrone 1 mg,Yellow,Round
1781,b-977-23229,ethinyl estradiol/norethindrone,ethinyl estradiol 0.02 mg / norethindrone acetate 1 mg,Yellow,Round
1782,b-978-19040,ethinyl estradiol/norethindrone,ethinyl estradiol 0.03 mg / norethindrone 1.5 mg,Pink,Round
1783,b-978-19041,ethinyl estradiol/norethindrone,ethinyl estradiol 0.03 mg / norethindrone 1.5 mg,Pink,Round
1784,b-978-16525,ethinyl estradiol/norethindrone,ethinyl estradiol 0.03 mg / norethindrone 1.5 mg,Pink,Round
1785,b-985-5892,ethinyl estradiol/norgestimate,ethinyl estradiol 0.035 mg / norgestimate 0.18 mg,Gray,Round
1786,b-986-17563,ethinyl estradiol/norgestimate,ethinyl estradiol 0.035 mg / norgestimate 0.215 mg,Blue,Round
1787,b-987-4104,ethinyl estradiol/norgestimate,ethinyl estradiol 0.035 mg / norgestimate 0.25 mg,Blue,Round
1788,b-987-17564,ethinyl estradiol/norgestimate,ethinyl estradiol 0.035 mg / norgestimate 0.25 mg,Blue,Round
1789,b-992-16496,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.03 mg / levonorgestrel 0.15 mg,Pink,Round
1790,b-992-8949,ethinyl estradiol/levonorgestrel,ethinyl estradiol 0.03 mg / levonorgestrel 0.15 mg,Pink,Round
1791,b-997-1-10-8839,*,0.1 mg,Yellow,Elliptical / Oval
1792,b-c2-15599,*,0.125 mg,White,Round
1793,b-c3-15601,*,0.25 mg,White,Elliptical / Oval
1794,b-c4-15602,*,0.5 mg,White,Elliptical / Oval
1795,b-c5-15603,*,1 mg,White,Round
1796,b-c6-15604,*,1.5 mg,White,Round
1797,b-e-7-21547,*,37.5 mg,White,Capsule-shape
1798,b-kerlone-20-14656,betaxolol,20 mg,White,Round
1799,b-wl-25-17544,diphenhydramine,diphenhydramine 25 mg,Pink,Elliptical / Oval
1800,b-583-11883,dexchlorpheniramine/methscopolamine/pseudoephedrine,3.5 mg-1 mg-45 mg,White,*
1801,b-01-21280,*,1 mg,Yellow,Round
1802,b-073-12893,*,325mg / 50mg / 40mg / 30mg,Blue & Gray,Capsule-shape
1803,b-074-12899,*,asprin 325mg / butalbital 50mg / caffeine 40mg / codeine phosphate 30mg,Blue & Yellow,Capsule-shape
1804,b-084-17115,multivitamin,1 mg / 2.5 mg / 25 mg,Pink,Elliptical / Oval
1805,b-1-23320,*,5 mg,White,Elliptical / Oval
1806,b-1-l-l-294,bisoprolol,5 mg,Pink,Heart-shape
1807,b-108-10943,carbetapentane/pseudoephedrine,25 mg-75 mg,*,*
1808,b-1114-15706,*,0.5 mg,White,Round
1809,b-1115-15707,*,1 mg,White,Elliptical / Oval
1810,b-1116-18142,*,2 mg,White,Round
1811,b-12-140-13916,*,12 mg,Red,Round
1812,b-133-8985,*,60 mg,White,Round
1813,b-145-8459,digoxin,125 mcg (0.125 mg),Yellow,Round
1814,b-146-8460,digoxin,250 mcg (0.25 mg),White,Round
1815,b-152-16725,*,10 mg,White,Round
1816,b-154-17358,"multivitamin, prenatal",,White,Elliptical / Oval
1817,b-155-18016,"multivitamin, prenatal",27-1 MG,Tan,Elliptical / Oval
1818,b-171-5873,*,250 mg,White,Elliptical / Oval
1819,b-180-723-18720,*,180 mg,Pink,Capsule-shape
1820,b-199-13324,methenamine/sodium acid phosphate,500 mg-500 mg,Yellow,Elliptical / Oval
1821,b-2-23321,*,7.5 mg,White,Elliptical / Oval
1822,b-203-13500,iron polysaccharide,Polysaccharide Iron Complex 150 mg,Brown & Orange,Capsule-shape
1823,b-212-500-21539,*,500 mg,White,Capsule-shape
1824,b-213-750-21540,*,750 mg,White,Capsule-shape
1825,b-214-1000-21541,*,1000 mg,White,Capsule-shape
1826,b-236-9337,guaifenesin/phenylephrine,600 mg-30 mg,White,Elliptical / Oval
1827,b-241-10820,*,15 mg,White,Round
1828,b-242-10821,*,30 mg,White,Round
1829,b-251-12902,*,butabarbital 15 mg / hyoscyamine hydrobromide 0.3 mg / phenazopyridine hydrochloride 150 mg,Brown,Elliptical / Oval
1830,b-254-11884,"multivitamin, prenatal",Prenatal Multivitamins with Folic Acid 1 mg,Blue,Elliptical / Oval
1831,b-260-17526,*,600 mg,White,Elliptical / Oval
1832,b-267-10837,phenylephrine/pyrilamine,25 mg-30 mg,*,*
1833,b-293-11430,*,300 mg,Beige,Elliptical / Oval
1834,b-3-23322,*,10 mg,White,Elliptical / Oval
1835,b-3-c-20002,*,10 mg (base),White,Elliptical / Oval
1836,b-30-721-18718,*,30 mg,Pink,Round
1837,b-302-20-18678,*,20 mg,Orange,Elliptical / Oval
1838,b-303-3-11731,*,300 mg / 30 mg,White,Round
1839,b-303-40-18679,*,40 mg,Pink,Elliptical / Oval
1840,b-304-4-11732,*,300 mg / 60 mg,White,Round
1841,b-304-80-18680,*,80 mg,Pink,Capsule-shape
1842,b-305-2-10131,*,300 mg / 15 mg,White,Round
1843,b-312-22148,*,100 mg,Beige,Round
1844,b-325-15994,*,0.125 mg,White,Round
1845,b-35-719-13908,*,35 mg,White,Elliptical / Oval
1846,b-35-v-11371,phendimetrazine,35 mg,Green & White,Round
1847,b-352-9776,multivitamin,Vitamin B Complex with Folic Acid,Orange,Elliptical / Oval
1848,b-352-20-9441,*,20 mg,Yellow,Round
1849,b-384-17116,multivitamin,2 MG-2.5 MG-25 MG,Pink,Elliptical / Oval
1850,b-387-10-00-1409,*,1000 mg,White,Elliptical / Oval
1851,b-4-23323,*,15 mg,White,Rectangle
1852,b-4-138-13914,*,4 mg,Yellow,Round
1853,b-417-16997,*,50 mg,White,Round
1854,b-418-16998,*,100 mg,White,Round
1855,b-423-11726,chlorpheniramine/methscopolamine/pseudoephedrine,8 mg-1.25 mg-60 mg,White,*
1856,b-442-19445,acetaminophen/dextromethorphan/guaifenesin/pseudoephedrine,acetaminophen 500 mg / dextromethorphan 20 mg / guaifenesin 200 mg / pseudoephedrine 60 mg,White,Capsule-shape
1857,b-466-18117,"multivitamin, prenatal",27-1 mg,Pink,Elliptical / Oval
1858,b-469-11879,"multivitamin, prenatal",Prenatal Multivitamins with Folic Acid 1 mg and Docusate,Pink,Elliptical / Oval
1859,b-492-1-11406,*,1 mg,Yellow,Round
1860,b-493-2-11407,*,2 mg,Blue,Round
1861,b-50-14803,*,50 mg,White,Round
1862,b-514-10503,"multivitamin, prenatal",Prenatal Multivitamins with Folic Acid 1 mg,Pink,Elliptical / Oval
1863,b-526-17939,*,250 mg,White,Capsule-shape
1864,b-529-11880,acetaminophen/chlorpheniramine/phenylephrine/phenyltoloxamine,325 mg-8 mg-40 mg-50 mg,Yellow,Three-sided
1865,b-530-13356,"multivitamin, prenatal",Prenatal Multivitamins with Folic Acid 1 mg,Blue & Pink,*
1866,b-536-11725,dyphylline/guaifenesin,200 mg / 300 mg,White,Elliptical / Oval
1867,b-541-21042,multivitamin,,Red,Capsule-shape
1868,b-543-13008,multivitamin with iron,"Vitamin B12 with C, Iron and Intrinsic Factor",Orange,Elliptical / Oval
1869,b-544-21114,multivitamin with iron,50-101-1 mg,Brown,Elliptical / Oval
1870,b-546-21192,multivitamin with iron,multivitamin with iron,Tan,Capsule-shape
1871,b-566-21108,"multivitamin, prenatal",60-1 mg,Tan,Elliptical / Oval
1872,b-572-1076,*,2.5 mg,Yellow,Elliptical / Oval
1873,b-576-14786,"multivitamin, prenatal",Prenatal Multivitamins with Folic Acid 1 mg,Orange,Round
1874,b-584-23514,"multivitamin, prenatal",,Peach,Elliptical / Oval
1875,b-592-12722,chlorpheniramine/methscopolamine/phenylephrine,8 mg-2.5 mg-20 mg,White,Elliptical / Oval
1876,b-593-15165,multivitamin,Vitamin B Complex with C and Folic Acid,Beige,*
1877,b-594-15158,multivitamin with minerals,Therapeutic Multiple Vitamins with Minerals,Red,Oval
1878,b-60-722-18719,*,60 mg,Pink,Round
1879,b-622-b-622-15995,*,5 mg / 2. 5 mg,Green,Capsule-shape
1880,b-641-15159,multivitamin with minerals,Therapeutic Multiple Vitamins with Minerals,White,Oval
1881,b-656-15993,*,0.125 mg,White,Round
1882,b-682-13009,multivitamin with minerals,Multiple Vitamins with Minerals,Pink,*
1883,b-70-720-13404,*,70 mg,White,Elliptical / Oval
1884,b-701-150-10050,*,150 mg,Pink,Round
1885,b-703-13354,ascorbic acid/iron polysaccharide,50 mg / 150 mg,Orange & White,Capsule-shape
1886,b-725-17924,*,60 mg / 120 mg,Peach & White,Capsule-shape
1887,b-749-23897,*,0.5 mg,Brown,Capsule-shape
1888,b-775-7-1-2-1608,*,7.5 mg,Blue,Round
1889,b-776-12-1-2-1609,*,12.5 mg,Orange,Elliptical / Oval
1890,b-777-1-5-1610,*,15 mg,Orange,Round
1891,b-778-13918,*,400 mg / 5 mg,White,Capsule-shape
1892,b-798-13353,multivitamin with iron,"Vitamin B Complex with C, Folic Acid and Iron",Orange & White,Capsule-shape
1893,b-8-23324,*,30 mg,White,Rectangle
1894,b-8-139-13915,*,8 mg,Pink,Round
1895,b-810-21041,multivitamin,,Blue,Round
1896,b-814-250-9063,*,250 mg,White,Round
1897,b-97-1-6603,*,1 mg,White,Round
1898,b-971-5-1621,*,5 mg,Blue,Elliptical / Oval
1899,b-972-1-0-1622,*,10 mg,Blue,Elliptical / Oval
1900,b-973-2-0-1623,*,20 mg,Orange,Elliptical / Oval
1901,b-974-3-0-1624,*,30 mg,Orange,Elliptical / Oval
1902,b-98-2-10127,*,2 mg,White,Round
1903,b-980-11744,*,30 mg,Orange,Capsule-shape
1904,b-b-4415,aspirin,325 MG,White,Elliptical / Oval
1905,b-b-6-0-17294,bisoprolol,5 mg,Pink,Heart-shape
1906,b-f-17315,*,500 mg,White,Round
1907,b-l-136-7622,*,250 mg,White,Elliptical / Oval
1908,b-l-137-7623,*,500 mg,White,Elliptical / Oval
1909,b-m-t-aptalis-23299,bismuth subcitrate potassium/metronidazole/tetracycline,bismuth subcitrate potassium 140 mg / metronidazole 125 mg / tetracycline hydrochloride 125 mg,White,Capsule-shape
1910,b-m-t-axcan-pharma-9818,bismuth subcitrate potassium/metronidazole/tetracycline,bismuth subcitrate potassium 140 mg / metronidazole 125 mg / tetracycline hydrochloride 125 mg,White,Capsule-shape
1911,b-m8-maxzide-7137,hydrochlorothiazide/triamterene,50 mg / 75 mg,Yellow,Figure eight-shape
1912,b-m9-maxzide-8203,hydrochlorothiazide/triamterene,25 mg / 37.5 mg,Green,Figure eight-shape
1913,b-p-605-18243,*,4 mg,White,Round
1914,b-p-655-18955,*,5 mg,White,Round
1915,b-p-656-18956,*,10 mg,White,Round
1916,b-080-15605,chloral hydrate,500 mg,Gray,Elliptical / Oval
1917,b-080-8952,chloral hydrate,500 mg,Red,Elliptical / Oval
1918,b-145-11846,chlorpheniramine/pseudoephedrine,8 mg / 120 mg,Blue / Clear,Capsule-shape
1919,b-357-10089,"multivitamin, prenatal",Prenatal Multivitamins with Folic Acid 1 mg,White,*
1920,b-375-18526,*,200 mg / 200 mg,White,Round
1921,b-635-b-635-17265,multivitamin with iron,,Brown / Red,Elliptical / Oval
1922,b-3-8039,*,324 mg,Red,Round
1923,b01-ll-12475,*,12.5 mg / 10 mg,Blue,Six-sided
1924,b02-ll-12476,*,12.5 mg / 20 mg,Yellow,Round
1925,b03-ll-12477,*,25 mg / 20 mg,Orange,Round
1926,b1103-21945,*,0.5 mg,Yellow,Capsule-shape
1927,b131-19821,*,2 mg,White,Round
1928,b132-19822,*,4 mg,White,Round
1929,b15-18009,*,15 mg,Orange,Capsule-shape
1930,b159-18027,"multivitamin, prenatal",90-1 MG,Purple,Elliptical / Oval
1931,b167-50-15618,*,50 mg,White,Round
1932,b168-100-15619,*,100 mg,White,Round
1933,b170-8869,chlorpheniramine/pseudoephedrine,12 mg / 120 mg,Red,*
1934,b192-19353,*,5 mg,White,Elliptical / Oval
1935,b2-c-20001,*,5 mg (base),White,Round
1936,b2-logo-8950,buprenorphine,2 mg,White,Elliptical / Oval
1937,b2-92-11429,*,150 mg,Beige,Elliptical / Oval
1938,b294-11431,*,600 mg,Beige,Elliptical / Oval
1939,b2c-7152,digoxin,0.1 mg,Yellow,Elliptical / Oval
1940,b30-18010,*,30 mg,Red / Blue,Capsule-shape
1941,b300-5-18676,*,5 mg,White,Elliptical / Oval
1942,b301-10-18677,*,10 mg,Peach,Elliptical / Oval
1943,b336-8837,guaifenesin/phenylephrine,400 mg-30 mg,White,*
1944,b385-500-1407,*,500 mg,White,Elliptical / Oval
1945,b386-850-1408,*,850 mg,White,Elliptical / Oval
1946,b4-c-20003,*,20 mg (base),White,Elliptical / Oval
1947,b404-12894,*,7.5 mg,Yellow,Round
1948,b419-12895,*,15 mg,Yellow,Elliptical / Oval
1949,b428-9652,guaifenesin/phenylephrine,800 mg-25 mg,White,Elliptical / Oval
1950,b511-10953,acetaminophen/caffeine/magnesium salicylate/phenyltoloxamine,500 mg-50 mg-500 mg-20 mg,White,Elliptical / Oval
1951,b528-21110,multivitamin with minerals,5 mg,Yellow,Elliptical / Oval
1952,b591-13352,chlorpheniramine/methscopolamine/phenylephrine,2 mg / 1.25 mg / 10 mg,Purple,Round
1953,b75-23497,*,75 mg,White,Capsule-shape
1954,b8-logo-10809,buprenorphine,8 mg,White,Elliptical / Oval
1955,b815-500-9064,*,500 mg,White,Elliptical / Oval
1956,b816-750-9065,*,750 mg,White,Elliptical / Oval
1957,b853-23260,*,0.5 mg,White,Round
1958,b854-23261,*,1 mg,Yellow,Round
1959,b855-23262,*,2 mg,Red,Round
1960,ba-300-19320,acetaminophen/butalbital,300 mg / 50 mg,Yellow,Round
1961,ba-325-17461,aspirin,325 mg,White,Round
1962,ba-500-17462,aspirin,500 mg,White,Round
1963,bac-10-832-271,*,10 mg,White,Round
1964,bactrim-5003,sulfamethoxazole/trimethoprim,400 mg / 80 mg,Green,Elliptical / Oval
1965,bactrim-6045,sulfamethoxazole/trimethoprim,400 mg / 80 mg,White,Round
1966,bactrim-ds-1818,sulfamethoxazole/trimethoprim,800 mg / 160 mg,White,Elliptical / Oval
1967,barr-010-619,*,500 mg,Black & Yellow,Capsule-shape
1968,barr-011-620,*,250 mg,Orange & Yellow,Capsule-shape
1969,barr-033-963,*,10 mg,Black & Green,Capsule-shape
1970,barr-059-491,*,50 mg,Pink,Capsule-shape
1971,barr-158-962,*,5 mg,Green & Yellow,Capsule-shape
1972,barr-159-964,*,25 mg,Green / White,Capsule-shape
1973,barr-286-716,*,75 mg,White,Round
1974,barr-382-623,*,100 mg,White,Round
1975,barr-446-1095,*,10 mg,White,Round
1976,barr-454-18451,isotretinoin,30 mg,Orange,Capsule-shape
1977,barr-513-17148,*,500 mg,Orange,Capsule-shape
1978,barr-555-163-261,*,2 mg,White,Round
1979,barr-555-164-262,*,10 mg,Blue,Round
1980,barr-555-271-621,*,100 mg,White,Round
1981,barr-555-363-264,*,5 mg,Yellow,Round
1982,barr-555-444-369,*,50 mg / 75 mg,Yellow,Elliptical / Oval
1983,barr-555-483-736,*,5 mg / 50 mg,Yellow,Round
1984,barr-555-489-492,*,50 mg,White,Round
1985,barr-555-490-493,*,100 mg,White,Round
1986,barr-555-585-1096,*,500 mg,Green,Round
1987,barr-555-607-5881,*,40 mg,White,Round
1988,barr-555-643-370,*,25 mg / 37.5 mg,Green,Elliptical / Oval
1989,barr-555-727-737,*,0.75 mg,Yellow,Round
1990,barr-555-728-738,*,1.5 mg,Orange,Round
1991,barr-555-729-739,*,3 mg,*,Round
1992,barr-555-835-21337,*,10 mg,White,Elliptical / Oval
1993,barr-633-268,*,50 mg,White & Yellow,Capsule-shape
1994,barr-634-269,*,100 mg,Yellow,Capsule-shape
1995,barr-635-6746,*,200 mg,Orange,Capsule-shape
1996,barr-658-270,*,500 mg / 5 mg,Red & White,Capsule-shape
1997,barr-808-13921,*,10 mg,Brown & Yellow,Capsule-shape
1998,barr-831-1-371,*,1 mg,Pink,Elliptical / Oval
1999,barr-832-2-1-2-372,*,2.5 mg,Green,Elliptical / Oval
2000,barr-833-5-373,*,5 mg,Orange,Elliptical / Oval
2001,barr-834-7-1-2-374,*,7.5 mg,Yellow,Elliptical / Oval
2002,barr-835-10-7004,*,10 mg,White,Elliptical / Oval
2003,barr-869-2-376,*,2 mg,Purple,Elliptical / Oval
2004,barr-870-1617,*,125 mg,Brown & White,Capsule-shape
2005,barr-874-4-377,*,4 mg,Blue,Elliptical / Oval
2006,barr-882-625,*,500 mg,Pink & Purple,Capsule-shape
2007,barr-904-1100,*,20 mg,White,Round
2008,barr-925-3-379,*,3 mg,Tan,Elliptical / Oval
2009,barr-926-6-380,*,6 mg,Blue,Elliptical / Oval
2010,barr-934-1618,isotretinoin,10 mg,Gray,Capsule-shape
2011,barr-935-1619,isotretinoin,20 mg,Brown,Capsule-shape
